Bem Pat;Seq;Conta;Descrição Conta;Narrativa;Data Inv.;Plaqueta;Localização;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO
10207;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;24044;PORTARIA;0;TORT2007;3112;;
412165;9;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
704946;0;132010904;MOVEIS E UTENSILIOS - COML.;CENTRAL TELEFONICA INTELBRAS.;30/11/2016;24046;CPD;0;TORT2007;3112;INTELB;IMPAC 68
10215;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE 4 GAVETAS 460x540x670.;30/11/2016;24055;GERÊN. VENDA;0;TORT2007;3112;;
412165;10;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
10216;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE 4 GAVETAS 460x540x670.;30/11/2016;24062;TREINAMENTO ;0;TORT2007;3112;;
412165;11;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
412165;3;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
10190;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;24068;TREINAMENTO ;0;TORT2007;3112;;
10201;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;24069;TREINAMENTO ;0;TORT2007;3112;;
10191;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;24070;TREINAMENTO ;0;TORT2007;3112;;
10202;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;24071;TREINAMENTO ;0;TORT2007;3112;;
10192;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;24072;TREINAMENTO ;0;TORT2007;3112;;
10206;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;24073;TREINAMENTO ;0;TORT2007;3112;;
10203;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;24074;TREINAMENTO ;0;TORT2007;3112;;
10204;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;24075;TREINAMENTO ;0;TORT2007;3112;;
10205;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;24076;TREINAMENTO ;0;TORT2007;3112;;
15115;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE E;30/11/2016;16520;TREINAMENTO ;0;TORT2007;2460;DELL;ULTRABOK
10223;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE 2 GAVETAS P/PASTAS.;30/11/2016;24079;CONFERÊNCIA ;0;TORT2007;3112;;
10208;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;24080;CONFERÊNCIA ;0;TORT2007;3112;;
17072;0;132010904;MOVEIS E UTENSILIOS - COML.;RELOGIO DE PONTO MD0705 BARRAS COM SERRI;30/11/2016;17072;CONFERÊNCIA ;0;TORT2007;3112;MADIS;0
16768;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO CORTA FOGO;30/11/2016;24081;CONFERÊNCIA ;0;TORT2007;3112;;
10224;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE 2 GAVETAS P/PASTAS.;30/11/2016;24082;CONFERÊNCIA ;0;TORT2007;3112;;
412165;4;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
13685;0;132010904;MOVEIS E UTENSILIOS - COML.;BEBEDOURO ESMALTEC  GELAG;30/11/2016;24084;CONFERÊNCIA ;0;TORT2007;3112;ESMALT;0
10218;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE REUNIAO REDONDA 1200X740 GRAFITE;30/11/2016;24086;LAZER;0;TORT2007;3112;;
16312;0;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR-CONDICIONADO DE 18.000BT;30/11/2016;16312;LAZER;0;TORT2007;3112;CARRIE;XPOWER
15449;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMÁRIO PANDIN GRP502/GRP501 4N 4 PORTAS;30/11/2016;24088;SALA REUNIÃO;0;TORT2007;3112;;
10193;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;24089;SALA REUNIÃO;0;TORT2007;3112;;
10248;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE REUNIAO TIPO BOTE 2 PARTES.;30/11/2016;24090;SALA REUNIÃO;0;TORT2007;3112;;
412165;0;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
15558;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO PANDIN GRP502/GRP501 4N 4 PORTAS;30/11/2016;24092;EPIS;0;TORT2007;3112;;
10219;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE REUNIÃO REDONDA MES124 1200X740.;30/11/2016;24094;ATENDIMENTO;0;TORT2007;3112;;
412165;1;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
10078;0;132010904;MOVEIS E UTENSILIOS - COML.;LONGARINA DE 02 LUGARES, BRAÇOS FIXOS.;30/11/2016;24096;ATENDIMENTO;0;TORT2007;3112;;
10436;0;132010904;MOVEIS E UTENSILIOS - COML.;ROUPEIRO DE ACO 1813 COM 8 PORTAS.;30/11/2016;24097;VESTIÁRIO ;0;TORT2007;3112;;
10421;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10421;NI;0;TORT2007;3112;;
10422;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10422;NI;0;TORT2007;3112;;
10423;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10423;NI;0;TORT2007;3112;;
10424;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10424;NI;0;TORT2007;3112;;
10425;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10425;NI;0;TORT2007;3112;;
10426;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10426;NI;0;TORT2007;3112;;
10427;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10427;NI;0;TORT2007;3112;;
10428;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10428;NI;0;TORT2007;3112;;
10429;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10429;NI;0;TORT2007;3112;;
10430;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10430;NI;0;TORT2007;3112;;
10431;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10431;NI;0;TORT2007;3112;;
10432;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10432;NI;0;TORT2007;3112;;
10433;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10433;NI;0;TORT2007;3112;;
10434;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10434;NI;0;TORT2007;3112;;
10435;0;132010904;MOVEIS E UTENSILIOS - COML.;ESTANTE DE ACO 1813 C/REFORCO P/BANDEJAS;30/11/2016;10435;NI;0;TORT2007;3112;;
16761;1;132010506;EQUIPAMENTOS C.P.D. - COML.;MOUSE;30/11/2016;16761;ADM;0;TORT2007;3112;DELL;ULTRABOK
10090;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS GIRATORIA, BRACO REGULAVEL;30/11/2016;10090;NI;0;TORT2007;3112;;
10091;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS GIRATORIA, BRACO REGULAVEL;30/11/2016;10091;NI;0;TORT2007;3112;;
10092;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10092;NI;0;TORT2007;3112;;
10093;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10093;NI;0;TORT2007;3112;;
10094;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10094;NI;0;TORT2007;3112;;
10095;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10095;NI;0;TORT2007;3112;;
10096;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10096;NI;0;TORT2007;3112;;
10097;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10097;NI;0;TORT2007;3112;;
10098;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10098;NI;0;TORT2007;3112;;
10099;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10099;NI;0;TORT2007;3112;;
10100;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10100;NI;0;TORT2007;3112;;
10101;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10101;NI;0;TORT2007;3112;;
10102;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10102;NI;0;TORT2007;3112;;
10103;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10103;NI;0;TORT2007;3112;;
10104;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10104;NI;0;TORT2007;3112;;
10105;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRACO FIXO BASE GIRATORIA;30/11/2016;10105;NI;0;TORT2007;3112;;
10066;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10066;NI;0;TORT2007;3112;;
10067;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10067;NI;0;TORT2007;3112;;
10068;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10068;NI;0;TORT2007;3112;;
10069;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10069;NI;0;TORT2007;3112;;
10070;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10070;NI;0;TORT2007;3112;;
10071;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10071;NI;0;TORT2007;3112;;
10072;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10072;NI;0;TORT2007;3112;;
10073;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10073;NI;0;TORT2007;3112;;
10074;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10074;NI;0;TORT2007;3112;;
10075;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10075;NI;0;TORT2007;3112;;
10076;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10076;NI;0;TORT2007;3112;;
10077;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FOCUS, BRAÇOS FIXOS, GIRATÓRIA.;30/11/2016;10077;NI;0;TORT2007;3112;;
10079;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10079;NI;0;TORT2007;3112;;
10080;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10080;NI;0;TORT2007;3112;;
10081;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10081;NI;0;TORT2007;3112;;
10082;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10082;NI;0;TORT2007;3112;;
10083;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10083;NI;0;TORT2007;3112;;
10084;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10084;NI;0;TORT2007;3112;;
10085;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10085;NI;0;TORT2007;3112;;
10086;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10086;NI;0;TORT2007;3112;;
10087;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10087;NI;0;TORT2007;3112;;
10088;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10088;NI;0;TORT2007;3112;;
10089;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATÓRIA FOCUS EM COURISSIMO.;30/11/2016;10089;NI;0;TORT2007;3112;;
10107;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA TELLUS BASE GIRATÓRIA INTERLOCUT;30/11/2016;10107;NI;0;TORT2007;3112;;
10108;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA TELLUS BASE GIRATÓRIA INTERLOCUT;30/11/2016;10108;NI;0;TORT2007;3112;;
10106;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA TELLUS PARA GERENTE BASE PRETA.;30/11/2016;10106;NI;0;TORT2007;3112;;
412165;16;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER.;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
412165;17;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER.;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
412165;12;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER.;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
412165;13;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER.;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
412165;14;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER.;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
412165;15;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE AR CONDICIONADO SPRINGER.;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
10227;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS 1 DIV 2 PRAT 900X435X750;30/11/2016;10227;NI;0;TORT2007;3112;;
10228;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS 1 DIV 2 PRAT 900X435X750;30/11/2016;10228;NI;0;TORT2007;3112;;
10229;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS 1 DIV 2 PRAT 900X435X750;30/11/2016;10229;NI;0;TORT2007;3112;;
10230;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS 1 DIV 2 PRAT 900X435X750;30/11/2016;10230;NI;0;TORT2007;3112;;
10231;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS 1 DIV 2 PRAT 900X435X750;30/11/2016;10231;NI;0;TORT2007;3112;;
10232;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS 1 DIV 2 PRAT 900X435X750;30/11/2016;10232;NI;0;TORT2007;3112;;
10233;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS S/DIVIS. 1 PRATELEIRA.;30/11/2016;10233;NI;0;TORT2007;3112;;
10234;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS S/DIVIS. 1 PRATELEIRA.;30/11/2016;10234;NI;0;TORT2007;3112;;
10235;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS S/DIVIS. 1 PRATELEIRA.;30/11/2016;10235;NI;0;TORT2007;3112;;
10236;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS S/DIVIS. 1 PRATELEIRA.;30/11/2016;10236;NI;0;TORT2007;3112;;
10237;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS S/DIVIS. 1 PRATELEIRA.;30/11/2016;10237;NI;0;TORT2007;3112;;
10238;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS S/DIVIS. 1 PRATELEIRA.;30/11/2016;10238;NI;0;TORT2007;3112;;
10239;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO 2 PORTAS S/DIVIS. 1 PRATELEIRA.;30/11/2016;10239;NI;0;TORT2007;3112;;
10246;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO C/SOBRE TAMPO 1500 X 500 X 740.;30/11/2016;10246;NI;0;TORT2007;3112;;
10247;0;132010904;MOVEIS E UTENSILIOS - COML.;BALCAO C/SOBRE TAMPO 1500 X 500 X 740.;30/11/2016;10247;NI;0;TORT2007;3112;;
10252;0;132010904;MOVEIS E UTENSILIOS - COML.;BEBEDOURO BELIERE PRESSAO 127 V.;30/11/2016;10252;NI;0;TORT2007;3112;;
10253;0;132010904;MOVEIS E UTENSILIOS - COML.;BEBEDOURO BELIERE PRESSAO 127 V.;30/11/2016;10253;NI;0;TORT2007;3112;;
10258;0;132010904;MOVEIS E UTENSILIOS - COML.;BEBEDOURO LATINA 5.S;30/11/2016;10258;NI;0;TORT2007;3112;;
412165;18;135010804;MAQUINAS E ACESSORIOS - COML.;BOMBA ANAUGER - 900 - 127V 60 HZ;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
14342;0;132010904;MOVEIS E UTENSILIOS - COML.;CAMERA DIGITAL SONY DSC W610 PRETA COM 1;30/11/2016;14342;NI;0;TORT2007;2193;;
14989;1;132010904;MOVEIS E UTENSILIOS - COML.;CAMERA DIGITAL SONY DSC W610 PRETA COM 1;30/11/2016;14989;NI;0;TORT2007;2193;;
412165;18;132010904;MOVEIS E UTENSILIOS - COML.;COMPRESSOR 18000 BTUS.;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
412165;19;135010804;MAQUINAS E ACESSORIOS - COML.;FURADEIRA PROFISSIONAL BOSCH;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
10217;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE 4 GAVETAS 460x540x670.;30/11/2016;10217;NI;0;TORT2007;3112;;
