Bem Pat;Seq;Conta;Descrição Conta;Narrativa;Data Inv.;Plaqueta;Localização;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO
15148;0;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR DELL 1610HD - COD 224-8090;30/11/2016;24132;MARKETING;0;TORT2007;2191;DELL;1200MP
9054;0;132010904;MOVEIS E UTENSILIOS - COML.;PROJETOR MARCA INFOCUS X2.;30/11/2016;24133;MARKETING;0;TORT2007;2140;INFOCU;0
12923;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO COM 3 PORTAS E 1 PRTALELEIRA;30/11/2016;24155;VENDAS;0;TORT2007;3112;;
8892;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO BALCAO EM MDF 4 PORTAS COR AZUL;30/11/2016;24161;REFEITÓRIO ;0;TORT2007;3112;;
8512;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO PARA PIA COM 10 PORTAS 4 GAVETAS;30/11/2016;24168;REFEITÓRIO ;0;TORT2007;3112;;
8123;0;132010904;MOVEIS E UTENSILIOS - COML.;MINI-RACK 12U x 570MM C/VENTILADORES;30/11/2016;24189;DATAROOM;0;TORT2007;3112;;
17100;0;132010904;MOVEIS E UTENSILIOS - COML.;"TV LED 40"" SAMSUNG UN40H5100 FULL HD CON";30/11/2016;24201;RECEPÇÃO ;0;TORT2007;3112;SAMSUG;HG40
13245;0;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE FAX LINEA GRAFITE INTELBRAS;30/11/2016;24208;RECEPÇÃO ;0;TORT2007;3112;PANASO;FT902
16825;0;132010904;MOVEIS E UTENSILIOS - COML.;RELÓGIO DE PONTO REP - MODELO MD 0705 QU;30/11/2016;16825;RECEPÇÃO ;0;TORT2007;3112;MADIS;MD-0705
12924;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO SOB MEDIDA COM 02 PORTAS E 01 PR;30/11/2016;24213;DEPÓSITO;0;TORT2007;3112;;
16619;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMÁRIO CORTA-FOGO, ALTURA - 2000mm X LA;30/11/2016;16619;DEPÓSITO;0;TORT2007;3112;;
14497;0;132010506;EQUIPAMENTOS C.P.D. - COML.;SCANNER DE MESA SCANJET;30/11/2016;24238;ADMINISTRATI;0;TORT2007;3112;HP;SCANJ200
16745;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR DELL LATITUDE 14 E 7450;30/11/2016;16756;ADMINISTRATI;0;TORT2007;2140;DELL;LATE7450
14739;1;132010506;EQUIPAMENTOS C.P.D. - COML.;MALETA PARA PROJETOR DELL;30/11/2016;14739;NI;0;TORT2007;2140;;
16756;1;132010506;EQUIPAMENTOS C.P.D. - COML.;MOUSE;30/11/2016;16571;TRANSBORDO;0;TORT2007;3112;DELL;LATE7450
14739;2;132010506;EQUIPAMENTOS C.P.D. - COML.;GARANTIA DE TROCA AVANCADA;30/11/2016;14739;NI;0;TORT2007;2140;;
16825;1;132010904;MOVEIS E UTENSILIOS - COML.;IPI REF. A COMPRA DO ATIVO;30/11/2016;16825;RECEPÇÃO ;0;TORT2007;3112;MADIS;MD-0705
17145;0;132010904;MOVEIS E UTENSILIOS - COML.;PORTA DUPLA DE VIDRO COM BARRANTI PANICO;30/11/2016;17145;NI;0;TORT2007;3112;;
54008;0;135010404;EQUIPAMENTOS - COML.;BOMBA SUBMERSA 20 HP 10 EST. 3F 220V;30/11/2016;54008;NI;0;TORT2007;3112;;
706937;0;132010904;MOVEIS E UTENSILIOS - COML.;SISTEMA DE ALARME DE INCENDIO E DETECTOR;30/11/2016;706937;NI;0;TORT2007;3112;;
706937;1;132010904;MOVEIS E UTENSILIOS - COML.;SISTEMA DE ALARME E DETECTOR;30/11/2016;706937;NI;0;TORT2007;3112;;
8547;0;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DVD MARCA PIONER MOD. 383;30/11/2016;8547;NI;0;TORT2007;3112;;
13292;0;132010904;MOVEIS E UTENSILIOS - COML.;CAMERA DIGITAL SONY CYBERSHOT MODELO W2;30/11/2016;13292;NI;0;TORT2007;2140;;
15747;0;135010804;MAQUINAS E ACESSORIOS - COML.;CONJUNTO MOV. B PIVO ROBO LIGIER UNIVERS;30/11/2016;15747;NI;0;TORT2007;3112;;
9106;0;132010904;MOVEIS E UTENSILIOS - COML.;CONTROLE CENTRAL DE TELA DIGITAL 127V.;30/11/2016;9106;NI;0;TORT2007;3112;;
7317;0;135010804;MAQUINAS E ACESSORIOS - COML.;CORTADOR GRAMA A GASOLINA 4T 5CV TRAPP;30/11/2016;7317;NI;0;TORT2007;3112;;
8748;0;132010904;MOVEIS E UTENSILIOS - COML.;ENCERADEIRA INDUSTRIAL CLEANER 35 CM.;30/11/2016;8748;NI;0;TORT2007;3112;;
9417;0;132010904;MOVEIS E UTENSILIOS - COML.;FONE OPERADOR MD. MUHS MARCA SIEMENS KS;30/11/2016;9417;NI;0;TORT2007;3112;;
15249;0;132010506;EQUIPAMENTOS C.P.D. - COML.;HP NOTEBOOK 6460B;30/11/2016;15249;NI;0;TORT2007;2140;;
15215;0;132010506;EQUIPAMENTOS C.P.D. - COML.;HP NOTEBOOK 6460B;30/11/2016;15215;NI;0;TORT2007;2440;;
706163;0;132010506;EQUIPAMENTOS C.P.D. - COML.;HP NOTEBOOK 6460B;30/11/2016;706163;NI;0;TORT2007;2440;;
16746;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR DELL LATITUDE 14 E 7450;30/11/2016;16746;NI;0;TORT2007;2140;;
15106;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15106;NI;0;TORT2007;2191;;
15112;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15112;NI;0;TORT2007;2440;;
15118;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE E;30/11/2016;15118;NI;0;TORT2007;2191;;
14739;0;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR DELL 1420 X;30/11/2016;14739;NI;0;TORT2007;2140;;
15142;0;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR DELL 1610HD - COD 224-8090;30/11/2016;15142;NI;0;TORT2007;2191;;
15145;0;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR DELL 1610HD - COD 224-8090;30/11/2016;15145;NI;0;TORT2007;2191;;
8548;0;132010904;MOVEIS E UTENSILIOS - COML.;PROJETOR MULTIMÍDIA MARCA SONY MOD. EX-3;30/11/2016;8548;NI;0;TORT2007;3112;;
7316;0;135010804;MAQUINAS E ACESSORIOS - COML.;ROCADEIRA A GASOLINA HOBBY 0.65KW STIHL;30/11/2016;7316;NI;0;TORT2007;3112;;
