Bem Pat;Seq;Conta;DescriÁ„o Conta;Narrativa;Data Inv.;Plaqueta;LocalizaÁ„o;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO;LicenÁa Uso;EspecificaÁ„o TÈcnica
12944;0;132010902;MOVEIS E UTENSILIOS - PROD;UNIDADE CONDENSADORA HITACHI RPK-015;30/11/2016;12944;NI;0;TORT2007;7250;;;;
12980;1;136010101;EQUIPAMENTOS CPD - ADM.;MONITOR DELL FLAT PANEL DE 17 E178W WIDE;30/11/2016;18368;MANUTEN«√O;0;TORT2007;7231;DELL;;;
12982;1;136010101;EQUIPAMENTOS CPD - ADM.;MONITOR DELL FLAT PANEL DE 17 E178W WIDE;30/11/2016;12982;NI;0;TORT2007;1120;;;;
12988;1;136010101;EQUIPAMENTOS CPD - ADM.;MONITOR DELL FLAT PANEL DE 17 E178W WIDE;30/11/2016;12988;NI;0;TORT2007;1120;;;;
12989;1;136010101;EQUIPAMENTOS CPD - ADM.;MONITOR DELL FLAT PANEL DE 17 E178W WIDE;30/11/2016;12989;NI;0;TORT2007;1120;;;;
12990;1;136010101;EQUIPAMENTOS CPD - ADM.;MONITOR DELL FLAT PANEL DE 17 E178W WIDE;30/11/2016;17529;ENGENHARIA;0;TORT2007;1200;DELL;;;
12992;1;136010101;EQUIPAMENTOS CPD - ADM.;MONITOR DELL FLAT PANEL DE 17 E178W WIDE;30/11/2016;12992;NI;0;TORT2007;1120;;;;
13000;1;136010101;EQUIPAMENTOS CPD - ADM.;MICROCOMPUTADOR DELL OPTIPLEX 760;30/11/2016;18367;MANUTEN«√O;0;TORT2007;7231;DELL;;;
13002;1;136010102;EQUIPAMENTOS CPD - PROD.;MICROCOMPUTADOR DELL OPTIPLEX 760;30/11/2016;13002;NI;0;TORT2007;1160;;;;
13006;1;136010101;EQUIPAMENTOS CPD - ADM.;MICROCOMPUTADOR DELL OPTIPLEX 760;30/11/2016;13006;NI;0;TORT2007;1120;;;;
13007;1;136010101;EQUIPAMENTOS CPD - ADM.;MICROCOMPUTADOR DELL OPTIPLEX 760;30/11/2016;13007;NI;0;TORT2007;1120;;;;
13021;0;135010401;EQUIPAMENTOS - ADM.;CHAPA AQUECEDORA PLATAFORMA FERRO RETANG;30/11/2016;13021;NI;0;TORT2007;6150;;;;
13024;1;132010902;MOVEIS E UTENSILIOS - PROD;PURIFICADOR DE AGUA  MARCA LATINA - MODE;30/11/2016;13024;NI;0;TORT2007;1160;;;;
13085;0;132010904;MOVEIS E UTENSILIOS - COML.;C¬MERA DIGITAL SONY CYBERSHOT MOD.DSC-W2;30/11/2016;13085;NI;0;TORT2007;3111;;;;
13090;0;135010402;EQUIPAMENTOS - PROD;MEDIDOR DE NIVEL POR ULTRA-SOM MOD. MS;30/11/2016;13090;NI;0;TORT2007;7225;;;;
13094;0;132010901;MOVEIS E UTENSILIOS - ADM;TRANSFORMADOR 3 KVA 220/110V.;30/11/2016;13094;NI;0;TORT2007;6150;;;;
13096;0;132010501;EQUIPAMENTOS C.P.D. - ADM;HD EXTERNO PORTATIL USB 2.0 160GB - SANS;30/11/2016;13096;NI;0;TORT2007;1120;;;;
13098;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;CARRO TERMICO 04 CUBAS CROMADO REF FCT4;30/11/2016;13098;NI;0;TORT2007;1162;;;;
13099;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;FRITADOR ELETRICO 02 CESTOS;30/11/2016;13099;NI;0;TORT2007;1162;;;;
13213;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA DELTA COM TAMPO DE 25 MM DE ESPESSU;30/11/2016;13213;NI;0;TORT2007;1160;;;;
13218;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CONJUNTO DE MODULO PARA ARMAZENAMENTO DE;30/11/2016;13218;NI;0;TORT2007;7225;;;;
13224;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SERVIDOR DE IMPRESSAO MODELO TE-100-P21;30/11/2016;13224;NI;0;TORT2007;1120;;;;
13225;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SERVIDOR DE IMPRESSAO MODELO TE-100-P21;30/11/2016;13225;NI;0;TORT2007;1120;;;;
13226;0;132010506;EQUIPAMENTOS C.P.D. - COML.;SWITCH 3COM OFFICECON, 16P RJ45 10/100;30/11/2016;13226;NI;0;TORT2007;3112;;;;
13239;0;132010901;MOVEIS E UTENSILIOS - ADM;PUFF LISO REVESTIDO EM COURO ECOL”GICO C;30/11/2016;13239;NI;0;TORT2007;1185;;;;
13241;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;PROCESSADOR DE ALIMENTO MOD.CL50 SERIE;30/11/2016;17739;REFEIT”RIO ;0;TORT2007;1162;ROBOT COUPE;;;
13242;0;135010802;MAQUINAS E ACESSORIOS - PROD.;TALHA ALAVANCA 1.5TON. ELEVACAO 1.5MT.;30/11/2016;13242;NI;0;TORT2007;7250;;;;
13243;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO FERRAMENTEIRO SIMPLES EM ACO.;30/11/2016;13243;NI;0;TORT2007;7223;;;;
13244;0;135010802;MAQUINAS E ACESSORIOS - PROD.;SELADORA DE BANCADA 40CM SELOMINI 400;30/11/2016;13244;NI;0;TORT2007;7250;;;;
13246;0;132010501;EQUIPAMENTOS C.P.D. - ADM;NOBREAK SINUS TRIAD SR1200Bi 115;30/11/2016;13246;NI;0;TORT2007;1120;;;;
13280;0;132010902;MOVEIS E UTENSILIOS - PROD;BANCADA MED.6.50x80x80 COM 4 GAVETAS,;30/11/2016;13280;NI;0;TORT2007;7222;;;;
13281;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA PARA BALANCA, MEDINDA 1.20x70x40;30/11/2016;13281;NI;0;TORT2007;7222;;;;
13287;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SWITCH CISCO CATALYST 2960 COM 24 10/100;30/11/2016;13287;NI;0;TORT2007;1120;;;;
13289;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SWITCH CISCO CATALYST 2960-48TT FORTY;30/11/2016;13289;NI;0;TORT2007;1120;;;;
13290;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SWITCH CISCO CATALYST 2960-48TT FORTY;30/11/2016;13290;NI;0;TORT2007;1120;;;;
13291;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SWITCH CISCO CATALYST 2960-48TT FORTY;30/11/2016;13291;NI;0;TORT2007;1120;;;;
13297;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;FREEZER CONSUL HORIZONTAL 526L BRANCO;30/11/2016;13297;NI;0;TORT2007;1162;;;;
13300;0;132010501;EQUIPAMENTOS C.P.D. - ADM;IMPRESSORA HP LASERJET P3005N;30/11/2016;13300;NI;0;TORT2007;1120;;;;
1339;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA COM TAMPO REVESTIDO EM L;30/11/2016;1339;NI;0;TORT2007;1160;;;;
1349;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE MADEIRA REVESTIDA EM LAMINADO;30/11/2016;18535;ALMOXARIFADO;0;TORT2007;1160;0;;;
13529;0;132010902;MOVEIS E UTENSILIOS - PROD;BANCADA MODULAR MADEIRA PINUS 2200-MP1;30/11/2016;13529;NI;0;TORT2007;7231;;;;
13530;0;135010802;MAQUINAS E ACESSORIOS - PROD.;TORNO BANCADA N.6 FORJASUL;30/11/2016;13530;NI;0;TORT2007;7231;;;;
13531;0;135010802;MAQUINAS E ACESSORIOS - PROD.;TORNO FIXO N.3 PARA ENCANADOR;30/11/2016;13531;NI;0;TORT2007;7231;;;;
13532;0;135010802;MAQUINAS E ACESSORIOS - PROD.;MOTOESMERIL BANCADA 1/2CV 110V MONO;30/11/2016;13532;NI;0;TORT2007;7231;;;;
13562;0;132010901;MOVEIS E UTENSILIOS - ADM;RACK TRONIX LAN6.36.90PV LAN 19 36U L600;30/11/2016;13562;NI;0;TORT2007;1120;;;;
13595;1;132010501;EQUIPAMENTOS C.P.D. - ADM;IMPRESSORA MULTIFUNCIONAL HP OFFICEJET;30/11/2016;13595;NI;0;TORT2007;1120;;;;
13597;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS;30/11/2016;13597;NI;0;TORT2007;1185;;;;
13598;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS;30/11/2016;13598;NI;0;TORT2007;1185;;;;
13602;0;132010501;EQUIPAMENTOS C.P.D. - ADM;VIDEO CONFERENCIA - VSX7400 PRESENTER;30/11/2016;13602;NI;0;TORT2007;1120;;;;
13655;0;132010502;EQUIPAMENTOS C.P.D. - PROD;NOBREAK SINUS TRIAD SMS;30/11/2016;13655;NI;0;TORT2007;1160;;;;
13659;0;132010901;MOVEIS E UTENSILIOS - ADM;ARMARIO DE CANTO NA COR CINZA ARGILA.;30/11/2016;13659;NI;0;TORT2007;1110;;;;
13662;0;132010501;EQUIPAMENTOS C.P.D. - ADM;NOBREAK SINUS TRIAD SMS;30/11/2016;13662;NI;0;TORT2007;1110;;;;
13663;0;132010501;EQUIPAMENTOS C.P.D. - ADM;NOBREAK SINUS TRIAD;30/11/2016;13663;NI;0;TORT2007;1120;;;;
13670;0;132010902;MOVEIS E UTENSILIOS - PROD;CAMERA SONY DSC-320;30/11/2016;13670;NI;0;TORT2007;1160;;;;
13676;0;132010501;EQUIPAMENTOS C.P.D. - ADM;NOBREAK UPS NET STATION - POT NCIA: 1200;30/11/2016;13676;NI;0;TORT2007;1120;;;;
13770;0;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO REFRIGERADO IBBL BAG-40 220V;30/11/2016;13770;NI;0;TORT2007;7231;;;;
13771;0;132010901;MOVEIS E UTENSILIOS - ADM;EXPOSITOR DE LIVROS.;30/11/2016;13771;NI;0;TORT2007;1185;;;;
1378;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/11/2016;1378;NI;0;TORT2007;3111;;;;
13947;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13947;NI;0;TORT2007;1120;;;;
13948;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13948;NI;0;TORT2007;1120;;;;
13949;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13949;NI;0;TORT2007;1120;;;;
13950;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13950;NI;0;TORT2007;1120;;;;
13951;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13951;NI;0;TORT2007;1120;;;;
13952;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13952;NI;0;TORT2007;1120;;;;
13953;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13953;NI;0;TORT2007;1120;;;;
13954;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13954;NI;0;TORT2007;1120;;;;
13955;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13955;NI;0;TORT2007;1120;;;;
13956;0;132010901;MOVEIS E UTENSILIOS - ADM;ESTANTE EM ACO, ABERTA NAS LATERAIS E FU;30/11/2016;13956;NI;0;TORT2007;1120;;;;
13968;0;132010506;EQUIPAMENTOS C.P.D. - COML.;ACESS-POINT WIRELESS 54MBPS 802.11G.;30/11/2016;13968;NI;0;TORT2007;3112;;;;
13971;0;132010506;EQUIPAMENTOS C.P.D. - COML.;ACESS-POINT WIRELESS 54MBPS 802.11G.;30/11/2016;13971;NI;0;TORT2007;3112;;;;
1419;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/11/2016;1419;NI;0;TORT2007;1160;;;;
1423;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE MADEIRA REVESTIDA EM LAMINADO;30/11/2016;1423;NI;0;TORT2007;1160;;;;
14355;0;132010901;MOVEIS E UTENSILIOS - ADM;RELOGIO DIMEP PRINTPOINT PARA COL.DADOS;30/11/2016;17461;REC. HUMANOS;0;TORT2007;1110;DIMEP;;;
14363;0;132010902;MOVEIS E UTENSILIOS - PROD;EVAPORADORA INVERTER FUJITSU 30.000 BTUS;30/11/2016;14363;NI;0;TORT2007;7225;;;;
14364;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA INVERTER FUJITSU 30.000BTUS;30/11/2016;14364;NI;0;TORT2007;7225;;;;
14367;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;FREEZER VERTICAL PORTA CEGA 550L 220V MO;30/11/2016;14367;NI;0;TORT2007;1162;;;;
14368;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SERVIDOR DELL POWEREDGE R710 COM CHASSIS;30/11/2016;14368;NI;0;TORT2007;1120;;;;
14371;0;132010902;MOVEIS E UTENSILIOS - PROD;UNIDADE CONDENSADORA MODELO TTD524 MARCA;30/11/2016;14371;NI;0;TORT2007;7224;;;;
14372;0;132010902;MOVEIS E UTENSILIOS - PROD;UNIDADE CONDENSADORA MODELO TTD524 MARCA;30/11/2016;14372;NI;0;TORT2007;7225;;;;
14377;0;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO REFRIGERADO IBBL BAG-40 220V;30/11/2016;14377;NI;0;TORT2007;7224;;;;
14378;0;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO REFRIGERADO IBBL BAG-40 220V;30/11/2016;14378;NI;0;TORT2007;7224;;;;
14379;0;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO REFRIGERADO IBBL BAG-40 220V;30/11/2016;14379;NI;0;TORT2007;3121;;;;
14380;0;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO REFRIGERADO IBBL BAG-40 220V;30/11/2016;14380;NI;0;TORT2007;7225;;;;
14384;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SWITCH INDUSTRIAL PN WS 2955C;30/11/2016;14384;NI;0;TORT2007;1120;;;;
14385;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SWITCH INDUSTRIAL PN PWR 2955 AC;30/11/2016;14385;NI;0;TORT2007;1120;;;;
14393;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA L. RUBI COM 02 GAVETAS;30/11/2016;14393;NI;0;TORT2007;7224;;;;
14394;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA L. RUBI COM 02 GAVETAS;30/11/2016;14394;NI;0;TORT2007;7224;;;;
14395;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA L. RUBI COM 02 GAVETAS;30/11/2016;18326;FOSFATO;0;TORT2007;7225;0;;;
14396;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA L. RUBI COM 02 GAVETAS;30/11/2016;14396;NI;0;TORT2007;7224;;;;
1443;0;132010902;MOVEIS E UTENSILIOS - PROD;APARELHO DE FAC-SIMILE FABR. PANASONIC M;30/11/2016;1443;NI;0;TORT2007;1160;;;;
14442;0;132010501;EQUIPAMENTOS C.P.D. - ADM;RACK MOUNT KIT 295;30/11/2016;14442;NI;0;TORT2007;1120;;;;
14490;0;132010902;MOVEIS E UTENSILIOS - PROD;EVAPORADOR HI WALL CARRIER;30/11/2016;14490;NI;0;TORT2007;7225;;;;
14494;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SWITCH EI A3100-8;30/11/2016;14494;NI;0;TORT2007;1120;;;;
14496;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SWITCH EI A3100-8;30/11/2016;18516;GRANJA;0;TORT2007;1120;H3C;;;
14521;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;LIQUIDIFICADOR INDUSTRIAL EM INOX;30/11/2016;14521;NI;0;TORT2007;1162;;;;
14536;0;132010902;MOVEIS E UTENSILIOS - PROD;BANCADA DUAS GAVETAS COM CHAVE;30/11/2016;14536;NI;0;TORT2007;7225;;;;
14549;0;135010804;MAQUINAS E ACESSORIOS - COML.;CARRINHO PORTA PALETS ESTR. EM ACO CARBO;30/11/2016;14549;NI;0;TORT2007;3111;;;;
14556;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR DELL OPITPLEX  990;30/11/2016;14556;NI;0;TORT2007;3112;;;;
14563;1;132010902;MOVEIS E UTENSILIOS - PROD;CAMERA DIGITAL SAMSUNG ES-80 PRATA;30/11/2016;14563;NI;0;TORT2007;1160;;;;
14567;0;132010902;MOVEIS E UTENSILIOS - PROD;PRATELEIRA COM CAVALETE DE APOIO;30/11/2016;14567;NI;0;TORT2007;7250;;;;
14569;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA COM GAVETAS;30/11/2016;14569;NI;0;TORT2007;1160;;;;
14570;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA COM APOIO;30/11/2016;14570;NI;0;TORT2007;7250;;;;
14571;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14571;NI;0;TORT2007;1163;;;;
14572;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14572;NI;0;TORT2007;1163;;;;
14573;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14573;NI;0;TORT2007;1163;;;;
14574;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14574;NI;0;TORT2007;1163;;;;
14575;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14575;NI;0;TORT2007;1163;;;;
14576;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14576;NI;0;TORT2007;1163;;;;
14577;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14577;NI;0;TORT2007;1163;;;;
14578;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14578;NI;0;TORT2007;1163;;;;
14579;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14579;NI;0;TORT2007;1163;;;;
14580;0;132010902;MOVEIS E UTENSILIOS - PROD;GUARDA ROUPA GRP - CINZA;30/11/2016;14580;NI;0;TORT2007;1163;;;;
14584;0;132010902;MOVEIS E UTENSILIOS - PROD;TELEVISOR LCV 42 D42 STILE HDTV PR CEE;30/11/2016;14584;NI;0;TORT2007;1160;;;;
14587;0;132010502;EQUIPAMENTOS C.P.D. - PROD;CONVERSOR DE MIDIA PLANET RJ45;30/11/2016;14587;NI;0;TORT2007;1163;;;;
14588;0;132010502;EQUIPAMENTOS C.P.D. - PROD;CONVERSOR DE MIDIA PLANET RJ45;30/11/2016;14588;NI;0;TORT2007;1163;;;;
14589;0;132010502;EQUIPAMENTOS C.P.D. - PROD;CONVERSOR DE MIDIA PLANET RJ45;30/11/2016;14589;NI;0;TORT2007;1163;;;;
14590;0;132010502;EQUIPAMENTOS C.P.D. - PROD;CONVERSOR DE MIDIA PLANET RJ45;30/11/2016;14590;NI;0;TORT2007;1163;;;;
14593;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SWITCH HP 8 PORTAS 10/100MBPS - A1300;30/11/2016;14593;NI;0;TORT2007;1120;;;;
14599;0;132010902;MOVEIS E UTENSILIOS - PROD;QUADRO BRANCO MOPPY;30/11/2016;14599;NI;0;TORT2007;7231;;;;
14604;1;132010502;EQUIPAMENTOS C.P.D. - PROD;PROSSUPORT TI REF. MICROCOMPUTADOR DELL;30/11/2016;17588;SHE;0;TORT2007;1168;DELL;;;
14607;0;132010902;MOVEIS E UTENSILIOS - PROD;TV LCD 32'' H-BUSTER;30/11/2016;14607;NI;0;TORT2007;1160;;;;
14631;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE ACO CINZA 02 PORTAS;30/11/2016;18531;ALMOXARIFADO;0;TORT2007;7231;0;;;
14632;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE ACO CINZA 02 PORTAS;30/11/2016;14632;NI;0;TORT2007;7231;;;;
14633;0;132010901;MOVEIS E UTENSILIOS - ADM;ARMARIO DE ACO CINZA 02 PORTAS;30/11/2016;18404;MISTURA 4;0;TORT2007;7225;0;;;
14634;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE ACO CINZA 02 PORTAS;30/11/2016;14634;NI;0;TORT2007;1160;;;;
14646;0;132010502;EQUIPAMENTOS C.P.D. - PROD;NOBREAK SMS - SINUS TRIAD 1,2KVA;30/11/2016;14646;NI;0;TORT2007;7250;;;;
14649;0;132010502;EQUIPAMENTOS C.P.D. - PROD;SWITCH CISCO 24 PORT.;30/11/2016;14649;NI;0;TORT2007;7200;;;;
14653;0;132010501;EQUIPAMENTOS C.P.D. - ADM;ROTEADOR TP LINK 842 ND;30/11/2016;14653;NI;0;TORT2007;1120;;;;
14684;0;132010901;MOVEIS E UTENSILIOS - ADM;MESA CONSOLE PHYSIO COD. MCAPH1618-PL  4;30/11/2016;14684;NI;0;TORT2007;1190;;;;
14685;0;132010901;MOVEIS E UTENSILIOS - ADM;MESA CONSOLE PHYSIO COD. MCAPH1618-PL  4;30/11/2016;14685;NI;0;TORT2007;1190;;;;
14686;0;132010901;MOVEIS E UTENSILIOS - ADM;MESA CONSOLE PHYSIO COD. MCAPH1816-PL  3;30/11/2016;14686;NI;0;TORT2007;1190;;;;
14687;0;132010901;MOVEIS E UTENSILIOS - ADM;MESA CONSOLE PHYSIO COD. MCAPH1816-PL  3;30/11/2016;14687;NI;0;TORT2007;1190;;;;
14688;0;132010901;MOVEIS E UTENSILIOS - ADM;MESA CONSOLE PHYSIO COD. MCAPH1816-PL  3;30/11/2016;14688;NI;0;TORT2007;1190;;;;
14696;0;132010902;MOVEIS E UTENSILIOS - PROD;Tampo Conector Quadrado Cod.TCQC66/8-PL;30/11/2016;14696;NI;0;TORT2007;1160;;;;
14700;0;132010902;MOVEIS E UTENSILIOS - PROD;Tampo Conector Quadrado Cod.TCQC66/8-PL;30/11/2016;14700;NI;0;TORT2007;1160;;;;
14705;0;132010501;EQUIPAMENTOS C.P.D. - ADM;KIT CONSOLE FLAT PANEL;30/11/2016;14705;NI;0;TORT2007;1120;;;;
14706;0;132010501;EQUIPAMENTOS C.P.D. - ADM;SERVIDOR IBM POWER 720;30/11/2016;14706;NI;0;TORT2007;1120;;;;
14707;0;132010501;EQUIPAMENTOS C.P.D. - ADM;TAPE LIBRARY TS3200;30/11/2016;14707;NI;0;TORT2007;1120;;;;
14710;0;132010901;MOVEIS E UTENSILIOS - ADM;RACK RS600 MOD. T42;30/11/2016;14710;NI;0;TORT2007;1120;;;;
14715;1;132010502;EQUIPAMENTOS C.P.D. - PROD;PROSUPPORT TI REF. MICROCOMPUTADOR;30/11/2016;17904;CONT. QUALID;0;TORT2007;7250;DELL;;;
14716;1;132010502;EQUIPAMENTOS C.P.D. - PROD;PROSUPPORT TI REF. MICROCOMPUTADOR;30/11/2016;17924;CONT. QUALID;0;TORT2007;7250;DELL;;;
14728;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;REFRIGERADOR VERTICAL INOX GASTRONORM;30/11/2016;14728;NI;0;TORT2007;1162;;;;
14737;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;REFRIGERADOR VERTICAL  MOD. RVC 1400;30/11/2016;14737;NI;0;TORT2007;1162;;;;
14742;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;LIQUIDIFICADOR INDL. 10L BIVOLT SKYMSEN;30/11/2016;14742;NI;0;TORT2007;1162;;;;
14748;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE ACO COR CINZA;30/11/2016;18314;FOSFATO;0;TORT2007;7225;0;;;
14749;0;132010502;EQUIPAMENTOS C.P.D. - PROD;SWITCH CISCO 24 PORTAS 100/1000MBPS;30/11/2016;14749;NI;0;TORT2007;7220;;;;
14750;0;132010502;EQUIPAMENTOS C.P.D. - PROD;SWITCH CISCO 24 PORTAS 100/1000MBPS;30/11/2016;14750;NI;0;TORT2007;7220;;;;
14853;0;132010506;EQUIPAMENTOS C.P.D. - COML.;NOBREAK SMS - SINUS TRIAD 1,2KVA - MODEL;30/11/2016;14853;NI;0;TORT2007;3111;;;;
14857;0;132010902;MOVEIS E UTENSILIOS - PROD;ROTULADOR BROTHER PT-70 LARANJA;30/11/2016;14857;NI;0;TORT2007;1160;;;;
14951;0;132010902;MOVEIS E UTENSILIOS - PROD;ROUPEIRO DE 8 PORTAS PEQUENAS, MEDINDO 1;30/11/2016;14951;NI;0;TORT2007;1166;;;;
14952;0;132010902;MOVEIS E UTENSILIOS - PROD;ROUPEIRO DE 8 PORTAS PEQUENAS, MEDINDO 1;30/11/2016;14952;NI;0;TORT2007;1166;;;;
14953;0;132010902;MOVEIS E UTENSILIOS - PROD;ROUPEIRO DE 8 PORTAS PEQUENAS, MEDINDO 1;30/11/2016;14953;NI;0;TORT2007;1166;;;;
14966;1;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;BALAN«A 200KG DIV 50G C/ COL 50 X 40CM -;30/11/2016;14966;NI;0;TORT2007;1162;;;;
14967;0;132010501;EQUIPAMENTOS C.P.D. - ADM;PROJETOR DELL 1610HD C”D. 224-8090;30/11/2016;14967;NI;0;TORT2007;1120;;;;
14975;1;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO INDUSTRIAL - CF200 (REFRIGERA;30/11/2016;14975;NI;0;TORT2007;7200;;;;
14989;0;132010901;MOVEIS E UTENSILIOS - ADM;MESA CONSOLE PHYSIO COD. MCAPH610-P  2PC;30/11/2016;14989;NI;0;TORT2007;1190;;;;
14990;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR DELL OPTPLEX 710 SMALL;30/11/2016;18362;MANUTEN«√O;0;TORT2007;7231;DELL;;;
14991;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR DELL OPTPLEX 710 SMALL;30/11/2016;14991;NI;0;TORT2007;3110;;;;
14992;0;132010502;EQUIPAMENTOS C.P.D. - PROD;MICROCOMPUTADOR DELL OPTPLEX 710 SMALL;30/11/2016;14992;NI;0;TORT2007;3121;;;;
14993;0;132010501;EQUIPAMENTOS C.P.D. - ADM;MICROCOMPUTADOR DELL OPTPLEX 710 SMALL;30/11/2016;17612;CONT. QUALID;0;TORT2007;1190;DELL;;;
14994;0;132010501;EQUIPAMENTOS C.P.D. - ADM;MICROCOMPUTADOR DELL OPTPLEX 710 SMALL;30/11/2016;14994;NI;0;TORT2007;1190;;;;
14995;0;132010501;EQUIPAMENTOS C.P.D. - ADM;MICROCOMPUTADOR DELL OPTPLEX 710 SMALL;30/11/2016;17615;CONT. QUALID;0;TORT2007;1190;DELL;;;
14996;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR DELL OPTPLEX 710 SMALL;30/11/2016;18292;BALAN«A ;0;TORT2007;3111;DELL;;;
