Bem Pat;Seq;Conta;Descrição Conta;Narrativa;Data Inv.;Plaqueta;Localização;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO
12139;1;132010506;EQUIPAMENTOS C.P.D. - COML.;SERVICO DE GARANTIA PROJETOR;30/11/2016;23587;VENDAS;0;TORT2007;2193;DELL;19120353
16574;2;135010804;MAQUINAS E ACESSORIOS - COML.;SERVIÇO DE INSTALAÇÃO DE CFTV;30/11/2016;16574;LOGISTICA;0;TORT2007;3112;;
9864;1;132010904;MOVEIS E UTENSILIOS - COML.;SERVICOS DE INSTALACAO DO APARELHO DE AR;30/11/2016;23661;SALA TECNICO;0;TORT2007;3112;SPRING;42MCB012
11965;0;132010904;MOVEIS E UTENSILIOS - COML.;CAIXA ACUSTICA AMPLIFICADA PORTATIL;30/11/2016;11965;NI;0;TORT2007;3112;;
15212;0;132010506;EQUIPAMENTOS C.P.D. - COML.;HP NOTEBOOK 6460B;30/11/2016;15212;NI;0;TORT2007;2143;;
15220;0;132010506;EQUIPAMENTOS C.P.D. - COML.;HP NOTEBOOK 6460B;30/11/2016;15220;NI;0;TORT2007;2444;;
15098;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15098;NI;0;TORT2007;2150;;
15068;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15068;NI;0;TORT2007;2193;;
15069;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15069;NI;0;TORT2007;2440;;
15095;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15095;NI;0;TORT2007;2140;;
15096;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15096;NI;0;TORT2007;2191;;
15097;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15097;NI;0;TORT2007;2191;;
15099;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15099;NI;0;TORT2007;2191;;
15100;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15100;NI;0;TORT2007;2440;;
15101;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR PORTATIL DELL LATITUDE;30/11/2016;15101;NI;0;TORT2007;2440;;
16574;1;135010804;MAQUINAS E ACESSORIOS - COML.;"MONITOR AOC PROFISSIONAL 42""";30/11/2016;16574;LOGISTICA;0;TORT2007;3112;;
15409;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MONITOR HP LDC 18,5;30/11/2016;15409;NI;0;TORT2007;3112;;
